0,0,
0.01,0.000520135223437634,
0.02,0.00102952960213787,
0.03,0.001533174111503,
0.04,0.00205009858438898,
0.05,0.00256227703521494,
0.06,0.00308274190594737,
0.07,0.00360849499798621,
0.08,0.0041174535150319,
0.09,0.00464073501130646,
0.1,0.0041254864867919,
0.11,0.00362254561527031,
0.12,0.003098791358213,
0.13,0.00259536213625822,
0.14,0.00207214392905586,
0.15,0.00156322055742075,
0.16,0.00105155249404021,
0.17,0.000540145826247507,
0.18,-0.000249968752603968,
0.19,-0.000224974689398305,
0.2,0.000292042636149903,
0.21,0.000795316096259935,
0.22,0.00131286104852402,
0.23,0.00184169383872845,
0.24,0.00236479171958126,
0.25,0.00290721778492231,
0.26,0.00344090637336114,
0.27,0.00398391477423754,
0.28,0.00452922607858053,
0.29,0.00507382849303739,
0.3,0.00562274864495915,
0.31,0.00617297476159151,
0.32,0.00670739448706992,
0.33,0.00721087404371334,
0.34,0.00776398462852668,
0.35,0.00831235738002922,
0.36,0.0088580019489195,
0.37,0.00923841311865403,
0.38,0.00872383275710931,
0.39,0.00818430984183283,
0.4,0.00764205256342532,
0.41,0.00712727901040955,
0.42,0.0066097486057064,
0.43,0.00608946587035319,
0.44,0.00554732976705408,
0.45,0.00500448079139448,
0.46,0.00446493826534344,
0.47,0.00391966185980719,
0.48,0.00337468145898678,
0.49,0.00282397994026451,
0.5,0.00227558522286619,
0.51,0.00173049558232985,
0.52,0.00122174572397871,
0.53,0.000673226515311987,
0.54,0.000159012641169909,
0.55,-9.99950001666638E-05,
0.56,0.000409083651904174,
0.57,0.000951452343881609,
0.58,0.00150513157522525,
0.59,0.00201703147674603,
0.6,0.00258433364793142,
0.61,0.00309377587679505,
0.62,0.00361351305300639,
0.63,0.0041174535150319,
0.64,0.00463470718497994,
0.65,0.00515725308287474,
0.66,0.0056830878200349,
0.67,0.00620416660728007,
0.68,0.00672652210927693,
0.69,0.00724411255098922,
0.7,0.00777305454520283,
0.71,0.00830126600510073,
0.72,0.00882168371458136,
0.73,0.00935044480015357,
0.74,0.00988150279012556,
0.75,0.0104017257099662,
0.76,0.0109272712373303,
0.77,0.0114591588561814,
0.78,0.0119791824984607,
0.79,0.0125045360116216,
0.8,0.0130392795665111,
0.81,0.0135651834128494,
0.82,0.0140873039167968,
0.83,0.0135621427218602,
0.84,0.013030162254023,
0.85,0.0124802361943563,
0.86,0.0119093583438292,
0.87,0.0113388023776302,
0.88,0.0108332593727247,
0.89,0.0102572485935497,
0.9,0.00974214875838975,
0.91,0.00922226543322591,
0.92,0.00870466718636043,
0.93,0.0081812852934402,
0.94,0.00766422093243269,
0.95,0.00713835747141012,
0.96,0.00661780151590685,
0.97,0.00609248414327812,
0.98,0.00557749663944795,
0.99,0.00503764648649163,
1,0.00451516276785879,
1.01,0.00399194667768343,
1.02,0.00346599270959835,
1.03,0.0029322907787781,
1.04,0.00240388470876662,
1.05,0.00188377207350632,
1.06,0.00135792114111566,
1.07,0.000840352898804797,
1.08,0.000298044406410902,
1.09,-7.49971875703137E-05,
1.1,0.000453102619994983,
1.11,0.000987487244790364,
1.12,0.00153517717985441,
1.13,0.00209519185341622,
1.14,0.00266755160112142,
1.15,0.00323823178109683,
1.16,0.00382830932718137,
1.17,0.0044006545663946,
1.18,0.00499945578155314,
1.19,0.00559459160219755,
1.2,0.00618102417758726,
1.21,0.00668524716801255,
1.22,0.00728339583739768,
1.23,0.00787585263938007,
1.24,0.00847975112465083,
1.25,0.0090779569675703,
1.26,0.0096815660469638,
1.27,0.0102734128388409,
1.28,0.0108666174206888,
1.29,0.0114702849681225,
1.3,0.0119761465654671,
1.31,0.0124822611568536,
1.32,0.0130777757905582,
1.33,0.0136756680391441,
1.34,0.0142850702226487,
1.35,0.0148755559481968,
1.36,0.0154816175464845,
1.37,0.0160819445616138,
1.38,0.0166887265889304,
1.39,0.0172846807802356,
1.4,0.0178799664225655,
1.41,0.0184857852158051,
1.42,0.0190838118753796,
1.43,0.019247897577636,
1.44,0.0187363635388382,
1.45,0.018202685520196,
1.46,0.0176621634155041,
1.47,0.017106671537362,
1.48,0.0165331851129886,
1.49,0.0159711976654722,
1.5,0.0153922590959699,
1.51,0.0148024875386628,
1.52,0.0142100159044962,
1.53,0.0136148493236414,
1.54,0.0130250971158745,
1.55,0.012432650741522,
1.56,0.0118456100623456,
1.57,0.0112386847920971,
1.58,0.0107271274525138,
1.59,0.0101430959742033,
1.6,0.00953921098241906,
1.61,0.00893871381750699,
1.62,0.00833454049590499,
1.63,0.00773375216247696,
1.64,0.00713332179221204,
1.65,0.00662887437262416,
1.66,0.00612065512722615,
1.67,0.00551917483599151,
1.68,0.00491604428834802,
1.69,0.00441170303436134,
1.7,0.00381124439097502,
1.71,0.00320713187796251,
1.72,0.00270164287742447,
1.73,0.00210020234190189,
1.74,0.00158525519065322,
1.75,0.000995495176719929,
1.76,0.000492121051851591,
1.77,-2.49996875025804E-05,
1.78,2.50003125026321E-05,
1.79,0.000573164195859954,
1.8,0.00112963756041262,
1.81,0.00169743902141173,
1.82,0.00227859205413194,
1.83,0.00286810516612968,
1.84,0.00346097539217816,
1.85,0.00407226924627757,
1.86,0.00468996361341278,
1.87,0.00529999554728766,
1.88,0.00591442153259081,
1.89,0.006417504503619,
1.9,0.00704066978866469,
1.91,0.00766119794430442,
1.92,0.00828412502927733,
1.93,0.00879041072712017,
1.94,0.00941100764370861,
1.95,0.0100340064107804,
1.96,0.0106604216634172,
1.97,0.0111668893942436,
1.98,0.0117950190466285,
1.99,0.0124134147039008,
2,0.0130413056470962,
2.01,0.0136736406898352,
2.02,0.0143023132154074,
2.03,0.0149303607079332,
2.04,0.0155537193009123,
2.05,0.0161794931105472,
2.06,0.0168005685000474,
2.07,0.017426093178798,
2.08,0.0180570929462838,
2.09,0.0186833906252419,
2.1,0.019315170158847,
2.11,0.0199351022225536,
2.12,0.0205645963595962,
2.13,0.0211985638004522,
2.14,0.0218267940781989,
2.15,0.0224502985721233,
2.16,0.0230711143018689,
2.17,0.0237025439554099,
2.18,0.0242339834723482,
2.19,0.0242114505725746,
2.2,0.0236411236454002,
2.21,0.0230762296702289,
2.22,0.0225167600015035,
2.23,0.0219361353948213,
2.24,0.0213374562496014,
2.25,0.0207421900495657,
2.26,0.0201411499233197,
2.27,0.0195374050886687,
2.28,0.0189258661256506,
2.29,0.0183055291849512,
2.3,0.017692693738359,
2.31,0.0170731075710098,
2.32,0.0164498328093006,
2.33,0.0158269399979403,
2.34,0.0152034136989443,
2.35,0.0145883868022141,
2.36,0.0139564950919422,
2.37,0.0134476166705764,
2.38,0.012824538002653,
2.39,0.0122018424103025,
2.4,0.0115785180789822,
2.41,0.0109495118819438,
2.42,0.0103239277723457,
2.43,0.00969772108126055,
2.44,0.0090749297382402,
2.45,0.00844848873693538,
2.46,0.0078204209918693,
2.47,0.00731361479255499,
2.48,0.00680706345265647,
2.49,0.00629875424449056,
2.5,0.00567504238751426,
2.51,0.00505171711203656,
2.52,0.00442275162386196,
2.53,0.00391966185980719,
2.54,0.00341381383464001,
2.55,0.00278787892680876,
2.56,0.00228159889441848,
2.57,0.00177457269382475,
2.58,0.00114865920423135,
2.59,0.000645208057229896,
2.6,2.50003125026321E-05,
2.61,0.000100005000166714,
2.62,0.000620192239727535,
2.63,0.00114065004699437,
2.64,0.00168041030969279,
2.65,0.00223148606730494,
2.66,0.00279590126192941,
2.67,0.00336866122895874,
2.68,0.00394174833531857,
2.69,0.00452018535622911,
2.7,0.00511302713671702,
2.71,0.00570823021150901,
2.72,0.0063007668440116,
2.73,0.00689667326888133,
2.74,0.00748890261112689,
2.75,0.00808954497072634,
2.76,0.00869054541987246,
2.77,0.00928887630087916,
2.78,0.0098895818744642,
