0,0,
0.01,0.383004,
0.02,0.608004,
0.03,0.878004,
0.04,1.103004,
0.05,1.243004,
0.06,1.458004,
0.07,1.668004,
0.08,1.953004,
0.09,2.133004,
0.1,2.368004,
0.11,2.633004,
0.12,2.843004,
0.13,3.053004,
0.14,3.318004,
0.15,3.648004,
0.16,3.893004,
0.17,4.198004,
0.18,4.548004,
0.19,4.963004,
0.2,5.173004,
0.21,5.448004,
0.22,5.648004,
0.23,6.118004,
0.24,5.893004,
0.25,5.698004,
0.26,5.503004,
0.27,5.318004,
0.28,5.123004,
0.29,4.953004,
0.3,4.758004,
0.31,4.508004,
0.32,4.338004,
0.33,4.158004,
0.34,3.953004,
0.35,3.728004,
0.36,3.513004,
0.37,3.208004,
0.38,3.008004,
0.39,2.783004,
0.4,2.493004,
0.41,2.238004,
0.42,1.938004,
0.43,1.673004,
0.44,1.388004,
0.45,0.969596,
0.46,0.714596,
0.47,0.439596,
0.48,0.184596,
0.49,-0.03544,
0.5,-0.355404,
0.51,-0.485404,
0.52,-0.230404,
0.53,-0.005408,
0.54,0.394596,
0.55,0.679596,
0.56,0.949596,
0.57,1.144596,
0.58,1.5286912,
0.59,1.8086912,
0.6,2.0436912,
0.61,2.2786912,
0.62,2.5236912,
0.63,2.7036912,
0.64,2.9186912,
0.65,3.2936912,
0.66,3.5386912,
0.67,3.7536912,
0.68,3.9236912,
0.69,4.2036912,
0.7,4.5886912,
0.71,4.9086912,
0.72,5.2386912,
0.73,5.5586912,
0.74,5.8636912,
0.75,6.9286912,
0.76,7.7786912,
0.77,8.7736912,
0.78,9.8086912,
0.79,10.7186912,
0.8,12.1586912,
0.81,13.0986912,
0.82,12.9486912,
0.83,12.5936912,
0.84,12.1836912,
0.85,11.8086912,
0.86,11.3886912,
0.87,10.9486912,
0.88,10.5436912,
0.89,10.0936912,
0.9,9.6286912,
0.91,9.1986912,
0.92,8.2186912,
0.93,7.782088,
0.94,7.507088,
0.95,7.192088,
0.96,6.922088,
0.97,6.652088,
0.98,6.392088,
0.99,6.057088,
1,5.722088,
1.01,5.457088,
1.02,5.062088,
1.03,4.722088,
1.04,4.387088,
1.05,3.987088,
1.06,3.597088,
1.07,3.132088,
1.08,2.607088,
1.09,2.002088,
1.1,1.297088,
1.11,0.467088,
1.12,0.672088,
1.13,1.157088,
1.14,1.662088,
1.15,2.197088,
1.16,2.742088,
1.17,3.322088,
1.18,3.977088,
1.19,4.682088,
1.2,5.060824,
1.21,5.315824,
1.22,5.560824,
1.23,5.825824,
1.24,6.080824,
1.25,6.300824,
1.26,6.580824,
1.27,7.035824,
1.28,7.400824,
1.29,7.795824,
1.3,8.210824,
1.31,8.655824,
1.32,9.105824,
1.33,9.430824,
1.34,9.785824,
1.35,10.180824,
1.36,10.635824,
1.37,11.190824,
1.38,11.965824,
1.39,12.875824,
1.4,13.715824,
1.41,14.590824,
1.42,15.390824,
1.43,16.310824,
1.44,17.230824,
1.45,18.140824,
1.46,19.050824,
1.47,20.015824,
1.48,19.980824,
1.49,19.515824,
1.5,19.020824,
1.51,18.625824,
1.52,18.190824,
1.53,17.645824,
1.54,17.080824,
1.55,16.545824,
1.56,15.865824,
1.57,15.030824,
1.58,14.3832896,
1.59,13.9282896,
1.6,13.4282896,
1.61,12.8082896,
1.62,12.3382896,
1.63,11.7732896,
1.64,11.1582896,
1.65,10.5532896,
1.66,9.7282896,
1.67,9.1532896,
1.68,8.4532896,
1.69,7.7682896,
1.7,6.8532896,
1.71,5.9782896,
1.72,5.1582896,
1.73,4.3482896,
1.74,3.5182896,
1.75,2.6282896,
1.76,1.7732896,
1.77,0.8982896,
1.78,0.5832896,
1.79,0.9582896,
1.8,1.4882896,
1.81,2.0382896,
1.82,2.5882896,
1.83,3.1232896,
1.84,3.7182896,
1.85,4.3132896,
1.86,5.0032896,
1.87,5.6882896,
1.88,6.2053568,
1.89,6.5603568,
1.9,6.8953568,
1.91,7.3403568,
1.92,7.7453568,
1.93,8.1153568,
1.94,8.5603568,
1.95,8.9903568,
1.96,9.5253568,
1.97,10.0753568,
1.98,10.7153568,
1.99,11.4403568,
2,11.9703568,
2.01,12.6553568,
2.02,13.4803568,
2.03,14.3303568,
2.04,15.2453568,
2.05,16.0653568,
2.06,17.0453568,
2.07,18.0003568,
2.08,18.9553568,
2.09,19.9103568,
2.1,20.8753568,
2.11,21.7403568,
2.12,22.6403568,
2.13,23.5703568,
2.14,24.5153568,
2.15,25.4453568,
2.16,26.4003568,
2.17,27.7153568,
2.18,27.9053568,
2.19,27.4653568,
2.2,27.0253568,
2.21,26.5203568,
2.22,25.9853568,
2.23,25.3903568,
2.24,24.8353568,
2.25,24.2503568,
2.26,23.7053568,
2.27,23.0853568,
2.28,22.1903568,
2.29,21.5264048,
2.3,21.0864048,
2.31,20.5764048,
2.32,20.0364048,
2.33,19.5464048,
2.34,18.9414048,
2.35,18.3064048,
2.36,17.5714048,
2.37,16.7214048,
2.38,15.7664048,
2.39,15.0314048,
2.4,14.1814048,
2.41,13.3614048,
2.42,12.4714048,
2.43,11.6264048,
2.44,10.7264048,
2.45,9.8264048,
2.46,8.9364048,
2.47,8.0714048,
2.48,7.2064048,
2.49,6.3064048,
2.5,5.3964048,
2.51,4.4864048,
2.52,3.6564048,
2.53,2.7014048,
2.54,1.8014048,
2.55,0.7914048,
2.56,0.6814048,
2.57,1.1664048,
2.58,1.6964048,
2.59,2.2564048,
2.6,2.8164048,
2.61,3.3364048,
2.62,4.0814048,
2.63,4.5814048,
2.64,5.2814048,
2.65,5.9364048,
